endTime,artistName,trackName,msPlayed
2025-10-18 12:29,The Kooks,Rosie,53804
2025-10-18 17:45,The Kooks,Rosie,140415
2025-10-18 17:48,The Kooks,Junk Of The Heart (Happy),187253
2025-10-18 18:10,The Kooks,Watching The Ships Roll In,110597
2025-10-18 20:46,The Kooks,Watching The Ships Roll In,92503
2025-10-18 20:50,The Kooks,Bad Habit,221413
2025-10-18 20:52,The Kooks,Without a Doubt,117229
2025-10-18 21:06,The Kooks,Sweet Emotion,308569
2025-10-18 21:10,The Kooks,Sunny Baby,199040
2025-10-18 21:13,The Kooks,Shine On,194240
2025-10-18 21:16,The Kooks,Beautiful World,183587
2025-10-18 21:20,The Kooks,All Over The World,217400
2025-10-18 22:17,The Kooks,Forgive & Forget,26496
2025-10-19 04:05,The Kooks,Forgive & Forget,212982
2025-10-19 04:07,The Kooks,Always Where I Need To Be,161720
2025-10-19 04:22,The Kooks,Cold Heart - Single Edit,84776
2025-10-20 13:55,The Kooks,Pumped Up Kicks - BBC Live Version,202283
2025-10-20 13:57,The Kooks,Without a Doubt,145546
2025-10-20 14:02,The Kooks,Sweet Emotion,308569
2025-10-20 14:06,The Kooks,If They Could Only Know,192506
2025-10-20 14:09,The Kooks,See The Sun,216426
2025-10-20 14:14,The Kooks,Killing Me,205026
2025-10-20 14:18,The Kooks,Is It Me,210453
2025-10-20 14:22,The Kooks,Be Who You Are,234693
2025-10-20 14:26,The Kooks,Westside,210193
2025-10-20 14:29,The Kooks,Shine On,194240
2025-10-20 14:33,filous,Hey Love,228916
2025-10-20 14:36,The Kooks,Sway,216880
2025-10-20 14:39,The Kooks,Jeanie,161632
2025-10-20 14:41,The Kooks,Oasis,113426
2025-10-20 14:45,The Kooks,Gap,239960
2025-10-20 14:49,The Kooks,Naive - Acoustic,228045
2025-10-20 14:53,The Kooks,Around Town,250692
2025-10-20 14:56,The Kooks,Naive,203506
2025-10-20 15:00,The Kooks,All the Time,246736
2025-10-20 15:03,The Kooks,Sunny Baby,162545
2025-10-20 21:56,Blur,Ghost Ship,299133
2025-10-20 22:00,The Last Shadow Puppets,Miracle Aligner,245727
2025-10-20 22:04,The Jungle Giants,She's a Riot,221493
2025-10-20 22:07,Bloc Party,Banquet,196613
2025-10-20 22:11,boy pablo,"Dance, Baby!",198000
2025-10-20 22:14,Saint Motel,Cold Cold Man,230773
2025-10-20 22:18,Parcels,Overnight,219604
2025-10-20 22:24,Parcels,Gamesofluck,348093
2025-10-20 22:28,Bloc Party,Helicopter,220160
2025-10-20 22:31,The Kooks,Junk Of The Heart (Happy),187253
2025-10-20 22:34,Saint Motel,Sweet Talk,192040
2025-10-20 22:38,The Jungle Giants,Used to Be in Love,222786
2025-10-20 22:41,The Killers,When You Were Young,220426
2025-10-20 22:45,Parcels,Lightenup,237227
2025-10-20 22:49,The Last Shadow Puppets,"Sweet Dreams, TN",236252
2025-10-20 22:53,Phoenix,Lisztomania,241640
2025-10-20 22:57,Foals,My Number,238853
2025-10-20 23:01,The Jungle Giants,On Your Way Down,225000
2025-10-20 23:06,The Kooks,Sweet Emotion,308569
2025-10-20 23:10,Parcels,Tieduprightnow,249956
2025-10-20 23:15,Bloc Party,This Modern Love,265706
2025-10-20 23:18,The Smiths,This Charming Man - 2011 Remaster,162920
2025-10-20 23:21,The Whitest Boy Alive,Burning,191173
2025-10-20 23:24,Razorlight,Golden Touch - Full Length,205213
2025-10-20 23:29,Phoenix,If I Ever Feel Better,266600
2025-10-20 23:32,Parcels,Older,207192
2025-10-20 23:35,The Kooks,Always Where I Need To Be,161720
2025-10-20 23:38,Sticky Fingers,Caress Your Soul,177306
2025-10-20 23:42,The Jungle Giants,You've Got Something,225773
2025-10-20 23:45,Saint Motel,For Elise,203333
2025-10-20 23:49,The Last Shadow Puppets,Aviation,223915
2025-10-20 23:55,Parcels,Somethinggreater,321466
2025-10-20 23:58,The Kooks,Bad Habit,221413
2025-10-21 00:02,boy pablo,Feeling Lonely,197946
2025-10-21 00:05,Arctic Monkeys,Cornerstone,197973
2025-10-21 01:05,Foals,Mountain at My Gates,23768
2025-10-22 12:05,Foals,Mountain at My Gates,220542
2025-10-22 12:09,The Whitest Boy Alive,Inflation,229520
2025-10-22 12:14,Parcels,Hideout,266454
2025-10-22 12:17,The Kooks,Westside,210193
2025-10-22 12:20,boy pablo,Everytime,172941
2025-10-22 12:23,Arctic Monkeys,Piledriver Waltz,203880
2025-10-22 12:27,The Jungle Giants,Feel the Way I Do,205146
2025-10-22 12:31,The Whitest Boy Alive,Golden Cage,242440
2025-10-22 12:36,Parcels,IknowhowIfeel,327399
2025-10-22 12:40,The Black Keys,Tighten Up,211336
2025-10-22 12:43,The Hives,Hate To Say I Told You So,200693
2025-10-22 12:46,Arctic Monkeys,Love is a Laserquest,191426
2025-10-22 12:50,The Strokes,Reptilia,219826
2025-10-22 12:53,The Whitest Boy Alive,Fireworks,192373
2025-10-22 12:57,Parcels,Anotherclock,240317
2025-10-22 13:02,The Killers,Spaceman,284546
2025-10-22 13:06,Blur,Country House - 2012 Remaster,236960
2025-10-22 13:10,Saint Motel,Puzzle Pieces,231386
2025-10-22 13:14,The Jungle Giants,Sending Me Ur Loving,254824
2025-10-22 13:17,John Frusciante,Song To Sing When I'm Lonely,195213
2025-10-22 13:20,Parcels,Yougotmefeeling,183462
2025-10-22 13:24,Phoenix,Girlfriend,204106
2025-10-22 13:27,The Jungle Giants,Come and Be Alone With Me,186013
2025-10-22 13:31,Foals,Birch Tree,261133
2025-10-22 13:36,Parcels,Allaround,296045
2025-10-22 13:40,Sticky Fingers,Gold Snafu,218902
2025-10-22 13:43,Royel Otis,Foam,185213
2025-10-22 13:46,Phoenix,Everything Is Everything,178613
2025-10-22 13:50,The Jungle Giants,Anywhere Else,241346
2025-10-22 13:55,Foals,Inhaler,292546
2025-10-22 13:58,Parcels,Withorwithout,205048
2025-10-22 14:02,Saint Motel,Ace in the Hole,226173
2025-10-22 14:05,boy pablo,Losing You,186681
2025-10-22 14:09,Bloc Party,So Here We Are,232400
2025-10-22 14:13,The Jungle Giants,Don't Know What Else to Do,250960
2025-10-22 14:17,Foals,Out of the Woods,204946
2025-10-22 14:22,Parcels,Herefore - Roisto Remix,319266
2025-10-22 14:25,Saint Motel,Getaway,181506
2025-10-22 14:28,Phoenix,Too Young,197973
2025-10-22 14:33,Pacific Avenue,Something Good,264797
2025-10-22 14:34,The Jungle Giants,Heavy Hearted,60032
2025-10-22 15:14,The Jungle Giants,Heavy Hearted,251777
2025-10-22 15:19,Foals,Bad Habit,280266
2025-10-22 15:22,Parcels,Theworstthing,183906
2025-10-22 15:25,Saint Motel,Move,187893
2025-10-22 15:28,The Virgins,Rich Girls,182093
2025-10-22 15:30,Hockey Dad,Still Have Room,142584
2025-10-22 15:34,The Jungle Giants,Mr Polite,255399
2025-10-22 15:41,Foals,Spanish Sahara,409560
2025-10-22 15:47,Parcels,Free,327866
2025-10-22 15:51,Saint Motel,1997,257293
2025-10-22 15:55,L'Impératrice,Vanille fraise,238183
2025-10-22 15:59,Shag Rock,Stacy,226200
2025-10-22 16:02,The Jungle Giants,Domesticated Man,187946
2025-10-22 16:04,The Last Shadow Puppets,Standing Next To Me,142653
2025-10-22 16:08,Parcels,Leaveyourlove,231490
2025-10-22 16:11,Saint Motel,Butch,198680
2025-10-22 16:15,Letters to Lions,Following,208000
2025-10-22 16:20,Foals,What Went Down,300720
2025-10-22 16:25,The Jungle Giants,Bad Dream,271840
2025-10-22 16:28,Phoenix,If I Ever Feel Better,222826
2025-10-22 16:33,Parcels,"Lightenup - from Hansa Studios, Berlin",294927
2025-10-22 16:36,Saint Motel,Preach,184666
2025-10-22 18:04,NEIL FRANCES,Teardrops,198331
2025-10-22 18:07,Royel Otis,Kool Aid,216665
2025-10-22 18:12,The Jungle Giants,Way Back When,278103
2025-10-22 18:16,Phoenix,Fences,224973
2025-10-22 18:21,Parcels,Exotica,312300
2025-10-22 18:26,Foals,Late Night,327680
2025-10-22 18:31,L'Impératrice,Séquences - Parcels Remix,265800
2025-10-22 18:34,Saint Motel,Born Again,207426
2025-10-22 18:38,The Jungle Giants,All the Wrong Places,206550
2025-10-22 18:42,Pacific Avenue,Excuse Me,246137
2025-10-22 18:46,Pacific Avenue,Someday Soon,277048
2025-10-22 18:50,The Jungle Giants,I Am What You Want Me to Be,204986
2025-10-22 18:55,Foals,Night Swimmers,284600
2025-10-22 19:00,MGMT,Kids,302840
2025-10-22 19:03,Saint Motel,Midnight Movies,223946
2025-10-22 19:07,Royel Otis,Going Kokomo,190626
2025-10-22 19:11,The Black Keys,Fever,246306
2025-10-22 20:28,The Jungle Giants,Blinded,115656
2025-10-23 20:31,Intoxicados,El Rey,636533
2025-10-23 20:35,Las Pastillas del Abuelo,Ojos De Dragón!,257600
2025-10-23 20:40,Intoxicados,De La Guitarra,312760
2025-10-23 20:44,La Vela Puerca,Llenos De Magia,232093
2025-10-23 20:49,No Te Va Gustar,Tan Lejos,298000
2025-10-23 20:54,Patricio Rey y sus Redonditos de Ricota,Salando las Heridas,302200
2025-10-23 20:58,Babasonicos,Como Eran Las Cosas,240520
2025-10-23 21:02,Estelares,Sólo por Hoy (Chica Oriental),243104
2025-10-23 21:06,Intoxicados,Volver a Casa,226586
2025-10-23 21:10,Viejas Locas,Todo Sigue Igual,214600
2025-10-23 21:14,No Te Va Gustar,Ángel Con Campera,279666
2025-10-23 21:18,Patricio Rey y sus Redonditos de Ricota,Una Piba Con la Remera de Greenpeace,220466
2025-10-23 21:23,Babasonicos,Los Calientes,277011
2025-10-23 21:27,Estelares,Ella Dijo,284531
2025-10-23 21:31,Intoxicados,Don Electrón,212480
2025-10-23 21:36,La Vela Puerca,Va A Escampar,281533
2025-10-23 21:40,Viejas Locas,Homero,263653
2025-10-23 21:40,Patricio Rey y sus Redonditos de Ricota,Ella Debe Estar Tan Linda,12884
2025-10-25 00:49,Foals,Mountain at My Gates,220542
2025-10-25 00:53,The Killers,Spaceman,284547
2025-10-25 00:57,The Last Shadow Puppets,Aviation,223915
2025-10-25 01:00,boy pablo,Feeling Lonely,197947
2025-10-25 01:01,Phoenix,1901,58192
2025-10-25 01:02,Phoenix,1901,34776
2025-10-25 01:02,The Last Shadow Puppets,Aviation,7619
2025-10-25 01:02,boy pablo,Feeling Lonely,800
2025-10-25 01:02,boy pablo,Feeling Lonely,9069
2025-10-25 01:25,The Jungle Giants,You've Got Something,6909
2025-10-25 02:37,The Jungle Giants,You've Got Something,55824
2025-10-25 02:37,Las Pastillas del Abuelo,Ojos De Dragón!,5014
2025-10-25 03:05,Las Pastillas del Abuelo,Ojos De Dragón! - Live In Buenos Aires / 2016,256635
2025-10-27 13:14,Tan Bionica,Tus Ojos Mil,245546
2025-10-27 13:19,Tan Bionica,La Melodía de Dios,285306
2025-10-27 13:24,Tan Bionica,Las Cosas Que Pasan,221520
2025-10-27 13:29,Tan Bionica,La Ensalada,322426
2025-10-27 13:33,Tan Bionica,Beautiful,216386
2025-10-27 13:38,Tan Bionica,Lunita de Tucumán,236120
2025-10-27 14:03,Tan Bionica,El Duelo,236392
2025-10-27 14:07,Andrés Calamaro,Alta suciedad,267733
2025-10-27 14:19,Intoxicados,Pila Pila,266320
2025-10-27 14:22,La Vela Puerca,En EL Limbo,209480
2025-10-29 13:31,Tan Bionica,La Suerte Esta Echada,265546
2025-10-29 13:35,Tan Bionica,Arruinarse,248893
2025-10-29 13:38,Tan Bionica,Chica Biónica - En Vivo En River Plate,138946
2025-10-29 13:42,Tan Bionica,Obsesionario en La Mayor,266840
2025-10-29 13:46,Tan Bionica,Víctimas,239040
2025-10-29 13:49,Chano,Carnavalintro,190813
2025-10-29 13:52,Chano,Naistumichiu,179400
2025-10-29 13:56,Tan Bionica,Hola Mi Vida,211626
2025-10-29 14:00,Tan Bionica,Un Poco Perdido,279480
2025-10-29 14:03,Chano,Claramente,161000
2025-10-29 14:07,Tan Bionica,Hola Noviembre,213760
2025-10-29 14:11,Tan Bionica,Pastillitas del Olvido,273440
2025-10-29 14:15,Tan Bionica,Ciudad Mágica,209520
2025-10-29 14:20,Tan Bionica,Mis Noches de Enero,293946
2025-10-29 14:22,Tan Bionica,Tus Horas Mágicas,160013
2025-10-29 14:27,Tan Bionica,La Melodía de Dios,285306
2025-10-29 14:31,Tan Bionica,Tus Ojos Mil,245546
2025-10-29 14:35,Tan Bionica,Loca,208813
2025-10-29 14:39,Tan Bionica,El Duelo,243946
2025-10-29 14:44,Tan Bionica,La Ensalada,322426
2025-10-29 14:46,Tan Bionica,Lunita de Tucumán,85409
2025-10-30 20:34,Las Pastillas del Abuelo,Ojos De Dragón! - Live In Buenos Aires / 2016,3096
2025-10-30 20:39,Las Pastillas del Abuelo,Ojos De Dragón! - Live In Buenos Aires / 2016,257707
2025-10-30 20:44,Las Pastillas del Abuelo,La Creatividad... - Live In Buenos Aires / 2016,298187
2025-10-30 20:47,La Vela Puerca,Llenos De Magia,232093
2025-10-30 20:51,Intoxicados,Se Fue Al Cielo,225813
2025-10-30 20:54,Andrés Calamaro,Mi gin tonic,173320
2025-10-30 21:00,Babasonicos,Los Calientes,277011
2025-10-30 21:06,Las Pastillas del Abuelo,Desde la Postura,328702
2025-10-30 21:13,Patricio Rey y sus Redonditos de Ricota,Una Piba Con la Remera de Greenpeace,220467
2025-10-30 21:21,Viejas Locas,Lo Artesanal,337720
2025-10-30 21:25,Intoxicados,Don Electrón,212480
2025-10-30 21:28,Andrés Calamaro,Cuando no estás - Jamón del medio,198160
2025-10-30 21:32,Las Pastillas del Abuelo,Cerveza - Live In Buenos Aires / 2016,223160
2025-10-30 21:35,Babasonicos,Tormento,215387
2025-10-30 21:38,Patricio Rey y sus Redonditos de Ricota,Esa Estrella Era Mi Lujo,176173
2025-10-30 21:43,Viejas Locas,Homero,263653
2025-10-30 21:47,Intoxicados,Fuego,261547
2025-10-30 21:50,Las Pastillas del Abuelo,Inercia,202253
2025-10-30 21:55,La Vela Puerca,Clarobscuro,250276
2025-10-30 22:00,Andrés Calamaro,Los chicos - Pura sangre,349129
2025-10-30 22:06,Patricio Rey y sus Redonditos de Ricota,Etiqueta Negra,281096
2025-10-30 22:24,Viejas Locas,El Arbol De La Vida / Voy A Dejarte,177884
2025-10-30 23:19,Juan Freer,Yo Vengo De La Nada,9344
2025-10-30 23:19,Salvapantallas,Lento,18262
2025-10-30 23:19,Joan Manuel Serrat,Llanto y Coplas,13142
2025-10-30 23:20,Julieta Venegas,Lento (Unplugged) (En Vivo),40022
2025-10-30 23:21,Salvapantallas,Lento,34006
2025-10-31 16:58,Jeites,Voce,159093
2025-10-31 17:00,La T y La M,Amor de Vago,107840
2025-10-31 17:02,Simon Grossmann,Café con Leche,113639
2025-10-31 17:21,Jorge Drexler,Todo se transforma,65634
2025-11-04 16:46,Talking Heads,Once in a Lifetime - 2005 Remaster,8608
2025-11-04 16:46,Talking Heads,Take Me to the River,9318
2025-11-04 16:46,Talking Heads,This Must Be the Place (Naive Melody) - 2005 Remaster,9992
2025-11-04 18:22,Talking Heads,Burning Down the House - 2005 Remaster,7509
2025-11-05 17:28,Tan Bionica,Santa María,1835
2025-11-05 17:31,Tan Bionica,El Alma En El Camino,158097
2025-11-05 17:32,Tan Bionica,Tus Cosas (feat. Airbag),90009
2025-11-05 19:34,Tan Bionica,Tus Cosas (feat. Airbag),186651
2025-11-05 19:38,Tan Bionica,El Problema Del Amor,220240
2025-11-05 19:41,Tan Bionica,En Mi Mundo,30100
2025-11-05 19:41,Tan Bionica,Mi Vida (feat. Andrés Calamaro),200661
2025-11-05 20:09,Tan Bionica,En Mi Mundo,186286
2025-11-05 20:13,Tan Bionica,Mil Días,250000
2025-11-05 20:14,Tan Bionica,X=4,67608
2025-11-05 20:18,Tan Bionica,Santa María,212580
2025-11-05 20:22,Tan Bionica,Boquitas Pintadas (feat. Nicki Nicole),271435
2025-11-05 20:25,Tan Bionica,La Invención,169823
2025-11-05 20:29,Babasonicos,Como Eran Las Cosas,240520
2025-11-05 20:34,Tan Bionica,Obsesionario en La Mayor,266840
2025-11-05 20:37,No Te Va Gustar,Ese Maldito Momento,185866
2025-11-05 20:41,Estelares,Es el Amor,241986
2025-11-05 20:45,Intoxicados,Se Fue Al Cielo,225813
2025-11-05 20:48,Patricio Rey y sus Redonditos de Ricota,Un Ángel para Tu Soledad,231533
2025-11-05 20:52,Babasonicos,Deshoras - Version For USA,213906
2025-11-05 20:55,Tan Bionica,La Manera Que Eligió Para Matarme,181453
2025-11-05 21:06,Fito Paez,Fue amor,93760
2025-11-07 14:59,The Kooks,Four Leaf Clover,203081
2025-11-07 15:01,The Kooks,Seaside,99226
2025-11-07 15:05,The Kooks,All Over The World,217400
2025-11-07 15:08,The Kooks,Cold Heart - Single Edit,210893
2025-11-07 15:12,The Kooks,Closer,220933
2025-11-07 15:15,The Kooks,Mr. Maker,180880
2025-11-07 15:18,The Kooks,Taking Pictures Of You,161982
2025-11-07 15:38,The Kooks,Melody Maker,17516
2025-11-07 21:57,The Kooks,Melody Maker,127051
2025-11-07 22:01,The Kooks,See The Sun,216426
2025-11-07 22:04,The Kooks,Always Where I Need To Be,161720
2025-11-07 22:07,The Kooks,See Me Now,181026
2025-11-07 22:10,The Kooks,Pumped Up Kicks - BBC Live Version,202283
2025-11-07 22:13,The Kooks,Sunny Baby,199040
2025-11-07 22:17,The Kooks,So Good Looking,203285
2025-11-07 22:21,The Kooks,Forgive & Forget,237248
2025-11-07 22:24,The Kooks,Picture Frame,220086
2025-11-07 22:28,The Kooks,Junk Of The Heart (Happy),187253
2025-11-07 22:31,The Kooks,25,223893
2025-11-07 23:31,The Kooks,Gap,239960
2025-11-07 23:34,The Kooks,How'd You Like That,194908
2025-11-07 23:35,filous,Hey Love,37470
2025-11-08 19:20,Nonpalidece,La Flor,314772
2025-11-09 01:51,Nonpalidece,Tu Presencia,168909
2025-11-09 17:05,Rex Orange County,Best Friend,124411
2025-11-10 18:09,Nonpalidece,Tu Presencia,52124
2025-11-10 18:13,Nonpalidece,En el Aire,257974
2025-11-10 18:17,Nonpalidece,Love Song,238986
2025-11-10 18:21,Nonpalidece,La Sonrisa,238466
2025-11-10 18:25,Nonpalidece,Activistas,229394
2025-11-10 18:29,Nonpalidece,Excusas,233070
2025-11-10 18:38,Nonpalidece,Nosotros Andamos,216360
2025-11-11 23:38,Nonpalidece,Nosotros Andamos,33045
2025-11-11 23:42,Nonpalidece,Reina,232375
2025-11-11 23:46,Nonpalidece,Tu Recompensa,203912
2025-11-11 23:50,Nonpalidece,Ay No!,269185
2025-11-11 23:55,Nonpalidece,El Ciclo de la Vida,268374
2025-11-12 00:01,Nonpalidece,Flores para Tu Partida,409478
2025-11-12 00:06,Los Cafres,Tus Ojos,254865
2025-11-12 00:12,Los Cafres,Momento,349520
2025-11-12 00:16,Los Cafres,Si el Amor Se Cae - Versión 25 Años [Live],238666
2025-11-12 00:20,Los Cafres,Bastará,279920
2025-11-12 00:25,Los Cafres,Casi Q' Me Pierdo - Versión 25 Años [Live],270733
2025-11-12 00:29,Los Pericos,Runaway,233267
2025-11-12 00:33,Los Pericos,Pupilas Lejanas,234733
2025-11-12 00:35,Los Pericos,Waitin',168933
2025-11-12 00:40,Los Pericos,Sin Cadenas,249916
2025-11-12 00:43,Los Pericos,Lindo Día,200853
2025-11-12 00:47,Fidel Nadal,International Love,246400
2025-11-12 00:51,Dread Mar I,Tu Sin Mi,245055
2025-11-12 00:55,Dread Mar I,Nada,255040
2025-11-12 00:59,Dread Mar I,Arbol Sin Hojas,199863
2025-11-12 01:02,Dread Mar I,Qué Hago Yo,193613
2025-11-12 01:06,Dread Mar I,Laberintos,255506
2025-11-12 01:09,Dread Mar I,No Te Asustes Ahora,161586
2025-11-12 01:14,Dread Mar I,Las Heridas,290293
2025-11-12 11:33,Dread Mar I,Buscar En Jah,22945
2025-11-12 14:39,Dread Mar I,Buscar En Jah,177213
2025-11-12 14:45,Dread Mar I,Arena En Nuestras Manos,345495
2025-11-12 14:48,Dread Mar I,Tu Soldado,181498
2025-11-12 14:50,Dread Mar I,Millones de Mujeres,134844
2025-11-12 14:55,Dread Mar I,Digo No,261329
2025-11-12 14:58,Dread Mar I,Eso Lo Sé Muy Bien,209737
2025-11-12 15:03,El Kuelgue,Bossa & People,302741
2025-11-12 15:07,Dread Mar I,En el Seno del Amor,226640
2025-11-12 15:13,Los Cafres,Misterio,376800
2025-11-12 15:18,Nonpalidece,Rasta No Palidece,261777
2025-11-12 15:23,Los Cafres,Alas Canciones,309106
2025-11-12 15:27,Los Cafres,Vos sabés,238291
2025-11-12 15:32,Dread Mar I,Las Lágrimas,286826
2025-11-12 15:36,Dread Mar I,El Brillo de los Dos,253760
2025-11-12 15:39,Dread Mar I,Vete,185293
2025-11-12 15:43,El Kuelgue,Circunvalación,234306
2025-11-12 15:46,Dread Mar I,Sufro,201979
2025-11-12 15:50,Los Pericos,Complicado Y Aturdido,228253
2025-11-12 15:53,Dread Mar I,No Corras,174760
2025-11-12 15:58,Los Cafres,Loco,272853
2025-11-12 16:03,Nonpalidece,Dame Luz,342079
2025-11-12 16:07,Los Pericos,Mucha Experiencia,223360
2025-11-12 16:11,Dread Mar I,Hubo Un Tiempo En Que,262760
2025-11-12 16:16,Los Cafres,Barrilete,296493
2025-11-12 16:20,Nonpalidece,Para Dónde Corrés?,240213
2025-11-12 16:24,Dread Mar I,Promesas,206942
2025-11-12 16:28,Bob Marley & The Wailers,Is This Love,232200
2025-11-12 16:32,Los Cafres,De Mi Mente,227999
2025-11-12 16:35,Nonpalidece,Reggae en el Universo,186533
2025-11-12 16:38,Dread Mar I,No Convencerán,212951
2025-11-12 16:41,Dread Mar I,Si Te Busco,186672
2025-11-12 16:44,Dread Mar I,De Lejos,148794
2025-11-12 16:47,Dread Mar I,Migajas,171834
2025-11-12 16:50,Nonpalidece,Brilla,224978
2025-11-12 16:55,Nonpalidece,Acto Reflejo,262948
2025-11-12 17:45,Nonpalidece,El Fuego en Nosotros,223951
2025-11-12 17:50,Nonpalidece,Un amor,297906
2025-11-12 17:55,Nonpalidece,Revolucion,263733
2025-11-12 17:59,Nonpalidece,Danger Man,251666
2025-11-12 18:03,Dread Mar I,Decide Tú,248466
2025-11-12 18:08,Los Cafres,Sigo Caminando,302280
2025-11-12 18:33,El Kuelgue,Parque Acuático,172646
2025-11-12 18:36,Gilberto Gil,Lick samba (feat. Rita Marley e I-Three),192573
2025-11-12 18:40,Gilberto Gil,Kaya n'gan daya (Kaya),238013
2025-11-12 18:45,Gilberto Gil,Table Tennis Table,270280
2025-11-12 18:48,Bob Marley & The Wailers,Easy Skanking,178693
2025-11-12 18:52,Bob Marley & The Wailers,Buffalo Soldier,257786
2025-11-12 18:56,Bob Marley & The Wailers,One Drop,231773
2025-11-12 19:00,Bob Marley & The Wailers,Waiting In Vain,256493
2025-11-12 19:03,Bob Marley & The Wailers,Three Little Birds,180440
2025-11-12 19:10,Bob Marley & The Wailers,"No Woman, No Cry - Live At The Lyceum, London/1975",428360
2025-11-12 19:14,Bob Marley & The Wailers,Positive Vibration,213920
2025-11-12 19:18,Bob Marley & The Wailers,Could You Be Loved,237133
2025-11-12 19:21,Bob Marley & The Wailers,Time Will Tell,205253
2025-11-12 19:26,Bob Marley & The Wailers,Sun Is Shining,298506
2025-11-12 19:32,Bob Marley & The Wailers,Turn Your Lights Down Low,346333
2025-11-12 19:40,Bob Marley & The Wailers,"Lively Up Yourself - Live At Music Hall, Boston / 1978",469653
2025-11-12 19:47,Bob Marley & The Wailers,Rebel Music (3 O'Clock Roadblock),405666
2025-11-12 19:52,Bob Marley & The Wailers,Stir It Up,330760
2025-11-12 19:56,Bob Marley & The Wailers,Redemption Song,233560
2025-11-12 20:01,Bob Marley & The Wailers,Satisfy My Soul,271000
2025-11-12 20:04,Bob Marley & The Wailers,"Get Up, Stand Up",197573
2025-11-12 20:08,Bob Marley & The Wailers,Redemption Song,227840
2025-11-12 20:11,Bob Marley & The Wailers,One Love / People Get Ready,172200
2025-11-12 20:14,Bob Marley & The Wailers,Jamming,211426
